,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,TotalSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
144,11.80074352776791,11.07851855740812,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.1909536022219291,11.80074352776791,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.5354501909797826,0.0,1.1909536022219291,0.0,9.428934291283142,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.873548033081079,13.39972772207663,0.0,0.0,0.72917691945013,1.1909536022219291,0.0,14.577302427151997,4.1019442207577805,1.5354501909797826,0.0,3.1069899068659366,5.299792502826182,0.0,1.5354501909797826,4.919861145985532,1.8127362015018316,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,2.4269712622629362,11.80074352776791,14.766096278424643,0.0,13.873548033081079,13.876550906877085,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
145,11.523680165231376,0.0,0.0,1.1909536022219291,1.8127362015018316,1.5354501909797826,8.077998800706096,0.0,0.72917691945013,2.2481851444516057,0.72917691945013,0.0,1.8127362015018316,10.119474721883488,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,7.758771157386058,0.72917691945013,2.046050824109111,1.5354501909797826,0.72917691945013,13.762150249089519,11.523680165231376,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,17.522075378158647,5.334181193496806,1.5354501909797826,0.0,0.72917691945013,0.0,0.0,2.867586911845971,0.0,2.2481851444516057,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,10.99279106748058,13.188556390882017,5.22924907324448,13.762150249089519,13.856986301200429,1.5354501909797826,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
146,11.551001499509699,12.26993917366358,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.1909536022219291,11.551001499509699,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,9.745732699911029,1.1909536022219291,2.046050824109111,0.0,2.046050824109111,13.86903891687739,13.919807553830765,0.72917691945013,0.0,0.72917691945013,1.1909536022219291,0.0,19.131501144485156,5.764385877762188,0.0,0.0,2.046050824109111,7.758771157386058,0.0,1.8127362015018316,5.22924907324448,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.5875709244274403,11.551001499509699,15.03717919200304,7.295015478195889,13.86903891687739,13.86903891687739,1.8127362015018316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
147,12.093962442675709,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,10.86325883786491,0.0,1.1909536022219291,2.2481851444516057,0.72917691945013,0.0,1.1909536022219291,9.550495211750732,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,0.0,0.0,1.5354501909797826,0.72917691945013,1.5354501909797826,0.0,12.093962442675709,0.0,0.0,0.72917691945013,1.1909536022219291,0.0,18.252654189507584,5.708020003164145,1.5354501909797826,0.0,0.0,6.927516754755537,0.0,1.5354501909797826,0.0,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,12.093962442675709,14.10043332347428,0.0,13.873548033081079,13.87504978995132,1.1909536022219291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
148,11.58706276929866,9.822348932338729,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.1909536022219291,11.58706276929866,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,8.379969540897058,0.72917691945013,2.046050824109111,1.5354501909797826,0.72917691945013,13.769894045533576,12.705283268092503,0.0,1.1909536022219291,0.72917691945013,1.5354501909797826,0.0,17.590914740409026,5.368009028895438,1.5354501909797826,0.0,1.8127362015018316,0.0,0.0,1.5354501909797826,6.825946543154032,1.5354501909797826,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.4269712622629362,11.58706276929866,14.21139877173459,7.983191134202652,13.769894045533576,13.79148611264353,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
149,11.797950219646841,0.0,0.0,1.5354501909797826,1.8127362015018316,0.0,10.996411748033793,0.0,0.72917691945013,2.2481851444516057,0.0,0.0,1.8127362015018316,8.49678915225401,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,9.77882266215682,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.829716019254764,11.797950219646841,0.72917691945013,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,19.457107408417436,6.927516754755537,1.5354501909797826,0.0,0.0,0.0,0.0,0.0,0.0,2.046050824109111,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,11.797950219646841,13.772986779403746,0.0,13.829716019254764,13.829716019254764,0.72917691945013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150,13.401448321518448,0.0,0.0,1.1909536022219291,1.8127362015018316,0.72917691945013,12.821569278255945,0.0,1.1909536022219291,2.2481851444516057,0.72917691945013,0.0,0.0,8.955382228631565,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,11.496117770344206,1.5354501909797826,2.046050824109111,1.1909536022219291,2.046050824109111,13.878051384449737,13.401448321518448,0.0,0.0,0.72917691945013,1.1909536022219291,0.0,20.60346070309595,6.701554903505513,1.5354501909797826,0.0,0.0,9.75680581085544,0.0,0.0,6.608411172414882,1.8127362015018316,2.5875709244274403,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,13.401448321518448,15.54661798654081,0.0,13.878051384449737,13.879551223259783,1.1909536022219291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151,12.136978105923141,11.58706276929866,0.0,1.8127362015018316,1.8127362015018316,1.5354501909797826,9.644066041956501,0.0,2.046050824109111,2.2481851444516057,0.0,0.0,1.8127362015018316,9.603513348876655,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,10.065439760892183,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.823627126884634,13.856986301200429,0.72917691945013,1.1909536022219291,0.72917691945013,1.5354501909797826,0.0,20.858175528201468,6.145992725751508,0.0,0.0,2.046050824109111,8.487986788985708,0.0,2.046050824109111,5.792023074069466,1.8127362015018316,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,2.5875709244274403,11.367372836467426,14.925510196752208,0.0,13.823627126884634,13.823627126884634,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152,12.504930181131117,0.0,0.0,0.72917691945013,1.8127362015018316,0.72917691945013,9.717858287931739,12.093962442675709,0.72917691945013,0.0,0.72917691945013,0.0,1.1909536022219291,6.430544595678294,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.1909536022219291,0.72917691945013,0.72917691945013,2.2481851444516057,10.388831906938995,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.806828056284163,12.504930181131117,0.0,1.1909536022219291,0.72917691945013,1.5354501909797826,0.0,20.489855312522415,6.145992725751508,1.5354501909797826,0.0,0.0,0.0,0.0,1.1909536022219291,0.0,2.2481851444516057,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,1.8127362015018316,13.210452006644635,14.965699677036984,9.603513348876655,13.806828056284163,13.829716019254764,1.1909536022219291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
153,12.386054560082945,0.0,0.0,1.8127362015018316,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.8127362015018316,12.386054560082945,0.72917691945013,8.267251591305557,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,8.970123298244777,0.72917691945013,0.72917691945013,1.5354501909797826,0.72917691945013,13.749724460198646,12.386054560082945,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,19.806226178718994,6.237470353922875,1.5354501909797826,0.0,0.72917691945013,0.0,0.0,1.1909536022219291,0.0,1.8127362015018316,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,2.4269712622629362,12.386054560082945,14.423529797643056,0.0,13.749724460198646,13.79148611264353,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
154,10.424107528326113,10.205770974895648,0.0,1.1909536022219291,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,1.8127362015018316,10.424107528326113,0.0,7.056445433412108,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,0.0,0.0,1.5354501909797826,0.72917691945013,1.5354501909797826,0.0,12.134463591381028,0.0,0.72917691945013,0.72917691945013,1.5354501909797826,0.0,19.169057850878232,5.620580037016494,1.5354501909797826,0.0,1.8127362015018316,0.0,0.0,1.5354501909797826,2.5875709244274403,1.8127362015018316,2.2481851444516057,0.0,0.0,0.0,0.72917691945013,2.046050824109111,10.424107528326113,13.328431338401924,0.0,13.751280096933554,13.79148611264353,1.1909536022219291,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
155,11.990421018107131,0.0,0.0,1.1909536022219291,1.1909536022219291,1.8127362015018316,0.0,0.0,1.8127362015018316,1.8127362015018316,0.0,0.0,1.5354501909797826,0.0,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,0.72917691945013,2.2481851444516057,10.647717214381691,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.79148611264353,11.990421018107131,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,18.104251123989282,5.620580037016494,1.5354501909797826,0.0,0.0,0.0,0.0,2.046050824109111,0.0,2.2481851444516057,2.046050824109111,1.1909536022219291,0.0,0.0,0.72917691945013,2.046050824109111,0.0,11.990421018107131,0.0,13.79148611264353,13.79148611264353,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
156,11.199371484636233,12.372056385977396,0.0,1.8127362015018316,1.8127362015018316,1.5354501909797826,0.0,0.0,2.2481851444516057,2.2481851444516057,0.0,0.0,0.0,11.199371484636233,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,10.86325883786491,1.5354501909797826,2.046050824109111,0.0,2.046050824109111,13.881050423896902,13.819053523867266,0.72917691945013,0.0,0.72917691945013,0.0,0.0,20.027118711004423,6.409892726958128,1.5354501909797826,0.0,2.046050824109111,6.237470353922875,0.0,1.8127362015018316,6.0260502711667225,1.8127362015018316,2.5875709244274403,1.1909536022219291,0.0,0.0,0.72917691945013,2.5875709244274403,11.199371484636233,14.839203760789102,0.0,13.881050423896902,13.882548986949917,1.8127362015018316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157,11.858842202217254,11.761411329018665,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,8.208986455220355,0.0,1.1909536022219291,2.2481851444516057,0.0,0.0,1.1909536022219291,11.182396163483737,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,10.855686410372373,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.873548033081079,13.786870419243135,0.72917691945013,0.0,0.72917691945013,1.1909536022219291,0.0,20.20226885125054,6.570068014031786,1.5354501909797826,0.0,2.046050824109111,0.0,0.0,1.8127362015018316,7.178710027986913,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.5875709244274403,11.858842202217254,15.057816182478067,0.0,13.873548033081079,13.87504978995132,1.8127362015018316,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
158,12.805203072721683,12.068388187926868,7.613720824530061,1.8127362015018316,1.8127362015018316,1.1909536022219291,5.529382684764075,0.0,1.1909536022219291,2.2481851444516057,0.72917691945013,0.0,1.1909536022219291,12.686209755804187,0.72917691945013,0.0,1.8127362015018316,1.1909536022219291,1.1909536022219291,0.72917691945013,1.1909536022219291,2.2481851444516057,10.44158768709843,1.1909536022219291,2.046050824109111,1.1909536022219291,2.046050824109111,13.876550906877085,14.502490588682214,0.72917691945013,0.0,0.72917691945013,1.1909536022219291,0.0,21.963363123753762,7.148728039302892,0.0,0.0,2.046050824109111,9.865217105414441,0.0,1.1909536022219291,7.118363843266969,1.8127362015018316,2.4269712622629362,1.1909536022219291,0.0,0.0,0.72917691945013,2.733574903834053,12.805203072721683,15.938685792934512,8.370761926947848,13.87504978995132,13.876550906877085,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
159,12.459717047194973,0.0,0.0,1.5354501909797826,1.8127362015018316,1.5354501909797826,10.786662546796451,0.0,0.72917691945013,2.2481851444516057,0.0,0.0,1.1909536022219291,10.424107528326113,0.72917691945013,0.0,1.8127362015018316,1.5354501909797826,1.5354501909797826,0.0,1.1909536022219291,2.2481851444516057,10.167734479018753,1.1909536022219291,2.046050824109111,1.5354501909797826,2.046050824109111,13.843377589142342,12.459717047194973,0.0,1.8127362015018316,0.72917691945013,1.5354501909797826,0.0,19.730486067482996,5.846255584019278,0.0,0.0,0.0,0.0,0.0,2.046050824109111,0.0,2.046050824109111,2.2481851444516057,1.1909536022219291,0.0,0.0,0.72917691945013,2.2481851444516057,12.459717047194973,14.50500929315317,0.0,13.843377589142342,13.843377589142342,1.1909536022219291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
